title;km;price;features;car_location;car_city;url;image_link
Audi A3 2016 #170405 ; 81000 KM ; Precio: $330999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170405 '};Kavak Patio Tlalpan;Ciudad de México;https://www.kavak.com/mx/audi-a3-ambiente-18t-2016-compra-de-autos-170405;https://images.kavak.services/images/170405/EXTERIOR-frontSidePilotNear-1645221516909.jpeg?d=540x310
Kia Rio 2016 #175393 ; 107500 KM ; Precio: $188999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '175393 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/kia-rio-lx-2016-compra-de-autos-175393;https://images.kavak.services/images/175393/EXTERIOR-frontSidePilotNear-1646069191904.jpeg?d=540x310
Seat Leon 2018 #170398 ; 77000 KM ; Precio: $321999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '170398 '};Online Querétaro;Querétaro;https://www.kavak.com/mx/seat-leon-style-14t-2018-compra-de-autos-170398;https://images.kavak.services/images/170398/EXTERIOR-frontSidePilotNear-1644680356966.jpeg?d=540x310
Mitsubishi Mirage 2019 #170397 ; 70760 KM ; Precio: $195999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '170397 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/mitsubishi-mirage-hatch-back-gls-2019-compra-de-autos-170397;https://images.kavak.services/images/170397/EXTERIOR-frontSidePilotNear-16448643320870.jpg?d=540x310
Peugeot 208 2017 #170396 ; 90100 KM ; Precio: $210999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '170396 '};Kavak Punto Sur;Guadalajara;https://www.kavak.com/mx/peugeot-208-feline-2017-compra-de-autos-170396;https://images.kavak.services/images/170396/EXTERIOR-frontSidePilotNear-1645897084979.jpeg?d=540x310
Volkswagen Jetta A7 2019 #170394 ; 26000 KM ; Precio: $409999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '170394 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/volkswagen-jetta-a7-r-line-2019-compra-de-autos-170394;https://images.kavak.services/images/170394/EXTERIOR-frontSidePilotNear-16448339098233.jpg?d=540x310
Mazda Cx-3 2019 #170393 ; 53208 KM ; Precio: $386999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170393 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/mazda-cx-3-i-grand-touring-2019-compra-de-autos-170393;https://images.kavak.services/images/170393/EXTERIOR-frontSidePilotNear-1646246297808.jpeg?d=540x310
Toyota Yaris 2019 #170391 ; 38253 KM ; Precio: $276999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170391 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/toyota-yaris-hatch-back-s-2019-compra-de-autos-170391;https://images.kavak.services/images/170391/EXTERIOR-frontSidePilotNear-1645212815218.jpeg?d=540x310
Audi A3 2019 #175496 ; 39300 KM ; Precio: $473999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '175496 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/audi-a3-select-2019-compra-de-autos-175496;https://images.kavak.services/images/175496/EXTERIOR-frontSidePilotNear-1646866700503.jpeg?d=540x310
Honda CR-V 2015 #175632 ; 88600 KM ; Precio: $313999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '175632 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/honda-cr-v-lx-2015-compra-de-autos-175632;https://images.kavak.services/images/175632/EXTERIOR-frontSidePilotNear-1648680279221.jpeg?d=540x310
Volkswagen Vento 2018 #170385 ; 69260 KM ; Precio: $186999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '170385 '};Online Puebla;Puebla;https://www.kavak.com/mx/volkswagen-vento-starline-2018-compra-de-autos-170385;https://images.kavak.services/images/170385/EXTERIOR-frontSidePilotNear-1645557647515.jpeg?d=540x310
Nissan Sentra 2017 #170380 ; 84204 KM ; Precio: $263999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170380 '};Kavak Forum Cuernavaca;Cuernavaca;https://www.kavak.com/mx/nissan-sentra-exclusive-2017-compra-de-autos-170380;https://images.kavak.services/images/170380/EXTERIOR-frontSidePilotNear-1645222247168.jpeg?d=540x310
Chevrolet Cavalier 2018 #170378 ; 51400 KM ; Precio: $255999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170378 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/chevrolet-cavalier-premier-2018-compra-de-autos-170378;https://images.kavak.services/images/170378/EXTERIOR-frontSidePilotNear-16448987412339.jpg?d=540x310
Mini Countryman 2018 #175674 ; 91800 KM ; Precio: $483999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '175674 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/mini-countryman-s-countryman-sport-2018-compra-de-autos-175674;https://images.kavak.services/images/175674/EXTERIOR-frontSidePilotNear-1646690543766.jpeg?d=540x310
Mini Cooper 2017 #170376 ; 35200 KM ; Precio: $355999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170376 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/mini-cooper-chili-2017-compra-de-autos-170376;https://images.kavak.services/images/170376/EXTERIOR-frontSidePilotNear-1645211735658.jpeg?d=540x310
Dodge Durango 2014 #175811 ; 105200 KM ; Precio: $444999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '175811 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/dodge-durango-rt-2014-compra-de-autos-175811;https://images.kavak.services/images/175811/EXTERIOR-frontSidePilotNear-1646512293797.jpeg?d=540x310
Jeep Compass 2016 #175814 ; 89400 KM ; Precio: $308999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '175814 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/jeep-compass-latitude-2016-compra-de-autos-175814;https://images.kavak.services/images/175814/EXTERIOR-frontSidePilotNear-1646851048273.jpeg?d=540x310
Mazda Cx-3 2020 #175919 ; 28300 KM ; Precio: $375999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '175919 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/mazda-cx-3-i-sport-2020-compra-de-autos-175919;https://images.kavak.services/images/175919/EXTERIOR-frontSidePilotNear-1646241409539.jpeg?d=540x310
Honda CR-V 2016 #170360 ; 87999 KM ; Precio: $349999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170360 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/honda-cr-v-i-style-2016-compra-de-autos-170360;https://images.kavak.services/images/170360/EXTERIOR-frontSidePilotNear-1644965852227.jpeg?d=540x310
Nissan Note 2015 #170358 ; 105057 KM ; Precio: $199999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '170358 '};Online Querétaro;Querétaro;https://www.kavak.com/mx/nissan-note-sr-2015-compra-de-autos-170358;https://images.kavak.services/images/170358/EXTERIOR-frontSidePilotNear-1644696460889.jpeg?d=540x310
Nissan NP300 Frontier 2019 #170357 ; 52600 KM ; Precio: $487999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '170357 '};Kavak Patio Santa Fe;Ciudad de México;https://www.kavak.com/mx/nissan-np300-frontier-platinium-2019-compra-de-autos-170357;https://images.kavak.services/images/170357/EXTERIOR-frontSidePilotNear-1645225837302.jpeg?d=540x310
Mercedes Benz Clase Gla 2018 #170350 ; 54560 KM ; Precio: $544999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170350 '};Online Puebla;Puebla;https://www.kavak.com/mx/mercedes-benz-clase-gla-gla-250-cgi-sport-2018-compra-de-autos-170350;https://images.kavak.services/images/170350/EXTERIOR-frontSidePilotNear-1645141824794.jpeg?d=540x310
Mitsubishi Mirage 2019 #170348 ; 27800 KM ; Precio: $195999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '170348 '};Kavak Punto Sur;Guadalajara;https://www.kavak.com/mx/mitsubishi-mirage-hatch-back-gls-2019-compra-de-autos-170348;https://images.kavak.services/images/170348/EXTERIOR-frontSidePilotNear-1644593113726.jpeg?d=540x310
Nissan Versa 2017 #170346 ; 98160 KM ; Precio: $176999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '170346 '};Online Puebla;Puebla;https://www.kavak.com/mx/nissan-versa-advance-2017-compra-de-autos-170346;https://images.kavak.services/images/170346/EXTERIOR-frontSidePilotNear-1645547345489.jpeg?d=540x310
Honda Pilot 2011 #170344 ; 123359 KM ; Precio: $262999;{' Transmisión': 'Automática', 'Tracción': '4x4', 'Stock ID': '170344 '};Online Querétaro;Querétaro;https://www.kavak.com/mx/honda-pilot-exl-2011-compra-de-autos-170344;https://images.kavak.services/images/170344/EXTERIOR-frontSidePilotNear-1646685049348.jpeg?d=540x310
Nissan Altima 2014 #170340 ; 95000 KM ; Precio: $204999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170340 '};Online Querétaro;Querétaro;https://www.kavak.com/mx/nissan-altima-advance-2014-compra-de-autos-170340;https://images.kavak.services/images/170340/EXTERIOR-frontSidePilotNear-1645299420208.jpeg?d=540x310
Volkswagen Vento 2019 #170338 ; 60250 KM ; Precio: $221999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '170338 '};Kavak Lerma;Ciudad de México;https://www.kavak.com/mx/volkswagen-vento-starline-2019-compra-de-autos-170338;https://images.kavak.services/images/170338/EXTERIOR-frontSidePilotNear-16449186936274.jpg?d=540x310
Chevrolet Sonic 2016 #170332 ; 88000 KM ; Precio: $170999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '170332 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/chevrolet-sonic-lt-linea-anterior-2016-compra-de-autos-170332;https://images.kavak.services/images/170332/EXTERIOR-frontSidePilotNear-1646500803024.jpeg?d=540x310
Mazda CX-5 2018 #170331 ; 99709 KM ; Precio: $438999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170331 '};Kavak Patio Santa Fe;Ciudad de México;https://www.kavak.com/mx/mazda-cx-5-s-grand-touring-2018-compra-de-autos-170331;https://images.kavak.services/images/170331/EXTERIOR-frontSidePilotNear-1644947104893.jpeg?d=540x310
Volkswagen Gol 2018 #170322 ; 81000 KM ; Precio: $188999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '170322 '};Kavak Plaza Fortuna;Ciudad de México;https://www.kavak.com/mx/volkswagen-gol-trendline-2018-compra-de-autos-170322;https://images.kavak.services/images/170322/EXTERIOR-frontSidePilotNear-16446118563706.jpg?d=540x310
Toyota RAV4 2014 #170321 ; 93000 KM ; Precio: $292999;{' Transmisión': 'Automática', 'Tracción': '4x4', 'Stock ID': '170321 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/toyota-rav4-xle-2014-compra-de-autos-170321;https://images.kavak.services/images/170321/EXTERIOR-frontSidePilotNear-1644604972711.jpeg?d=540x310
Chevrolet Beat 2019 #170320 ; 30000 KM ; Precio: $191999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '170320 '};Kavak Las Torres;Puebla;https://www.kavak.com/mx/chevrolet-beat-lt-2019-compra-de-autos-170320;https://images.kavak.services/images/170320/EXTERIOR-frontSidePilotNear-1644873738129.jpeg?d=540x310
Audi A1 2016 #170318 ; 88800 KM ; Precio: $297999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170318 '};Kavak Plaza Fortuna;Ciudad de México;https://www.kavak.com/mx/audi-a1-hatch-back-ego-2016-compra-de-autos-170318;https://images.kavak.services/images/170318/EXTERIOR-frontSidePilotNear-1645814249911.jpeg?d=540x310
Mazda Mazda 3 2015 #170314 ; 132400 KM ; Precio: $228999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '170314 '};Kavak Lerma;Ciudad de México;https://www.kavak.com/mx/mazda-mazda-3-i-touring-2015-compra-de-autos-170314;https://images.kavak.services/images/170314/EXTERIOR-frontSidePilotNear-16455204384917.jpg?d=540x310
Dodge Attitude 2020 #170310 ; 35400 KM ; Precio: $243999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '170310 '};Kavak Portal San Ángel;Ciudad de México;https://www.kavak.com/mx/dodge-attitude-sxt-2020-compra-de-autos-170310;https://images.kavak.services/images/170310/EXTERIOR-frontSidePilotNear-16449600877907.jpg?d=540x310
Audi A3 2020 #170309 ; 62000 KM ; Precio: $459999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170309 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/audi-a3-dynamic-2020-compra-de-autos-170309;https://images.kavak.services/images/170309/EXTERIOR-frontSidePilotNear-16449868955493.jpg?d=540x310
Mercedes Benz Clase Gla 2018 #175922 ; 84500 KM ; Precio: $497999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '175922 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/mercedes-benz-clase-gla-gla-200-cgi-sport-2018-compra-de-autos-175922;https://images.kavak.services/images/175922/EXTERIOR-frontSidePilotNear-1647980624864.jpeg?d=540x310
Ford Figo 2017 #175949 ; 61200 KM ; Precio: $164999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '175949 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/ford-figo-hb-energy-2017-compra-de-autos-175949;https://images.kavak.services/images/175949/EXTERIOR-frontSidePilotNear-1646754042245.jpeg?d=540x310
Chevrolet Equinox 2019 #170294 ; 47566 KM ; Precio: $465999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170294 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/chevrolet-equinox-premier-2019-compra-de-autos-170294;https://images.kavak.services/images/170294/EXTERIOR-frontSidePilotNear-1646108702137.jpeg?d=540x310
Honda CR-V 2016 #170293 ; 116585 KM ; Precio: $342999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170293 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/honda-cr-v-i-style-2016-compra-de-autos-170293;https://images.kavak.services/images/170293/EXTERIOR-frontSidePilotNear-1645545765503.jpeg?d=540x310
Suzuki Swift 2019 #170282 ; 40130 KM ; Precio: $296999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '170282 '};Kavak Patio Tlalpan;Ciudad de México;https://www.kavak.com/mx/suzuki-swift-hatch-back-boosterjet-2019-compra-de-autos-170282;https://images.kavak.services/images/170282/EXTERIOR-frontSidePilotNear-1646338677238.jpeg?d=540x310
Chevrolet Aveo 2018 #175975 ; 57000 KM ; Precio: $193999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '175975 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/chevrolet-aveo-ls-linea-nueva-2018-compra-de-autos-175975;https://images.kavak.services/images/175975/EXTERIOR-frontSidePilotNear-1647024148266.jpeg?d=540x310
Nissan Versa 2019 #176253 ; 40500 KM ; Precio: $240999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '176253 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/nissan-versa-advance-2019-compra-de-autos-176253;https://images.kavak.services/images/176253/EXTERIOR-frontSidePilotNear-1646429064740.jpeg?d=540x310
Nissan Altima 2017 #170267 ; 92172 KM ; Precio: $306999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170267 '};Kavak Puerta la Victoria;Querétaro;https://www.kavak.com/mx/nissan-altima-advance-navi-2017-compra-de-autos-170267;https://images.kavak.services/images/170267/EXTERIOR-frontSidePilotNear-1644601934712.jpeg?d=540x310
Chevrolet Spark 2020 #176346 ; 23000 KM ; Precio: $230999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '176346 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/chevrolet-spark-hb-premier-2020-compra-de-autos-176346;https://images.kavak.services/images/176346/EXTERIOR-frontSidePilotNear-1646664775236.jpeg?d=540x310
Volkswagen Jetta A6 2016 #170255 ; 92650 KM ; Precio: $207999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170255 '};Online Puebla;Puebla;https://www.kavak.com/mx/volkswagen-jetta-a6-20l-2016-compra-de-autos-170255;https://images.kavak.services/images/170255/EXTERIOR-frontSidePilotNear-1646085622384.jpeg?d=540x310
Ford Fiesta 2018 #176364 ; 69300 KM ; Precio: $232999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '176364 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/ford-fiesta-se-2018-compra-de-autos-176364;https://images.kavak.services/images/176364/EXTERIOR-frontSidePilotNear-1646861693145.jpeg?d=540x310
Mazda Mazda 3 2018 #170244 ; 67700 KM ; Precio: $322999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170244 '};Kavak Cosmopol;Ciudad de México;https://www.kavak.com/mx/mazda-mazda-3-hatch-back-s-grand-touring-2018-compra-de-autos-170244;https://images.kavak.services/images/170244/EXTERIOR-frontSidePilotNear-16448350433313.jpg?d=540x310
Kia Rio 2016 #176407 ; 87800 KM ; Precio: $193999;{' Tracción': '4x2', 'Transmisión': 'Manual', 'Stock ID': '176407 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/kia-rio-lx-2016-compra-de-autos-176407;https://images.kavak.services/images/176407/EXTERIOR-frontSidePilotNear-1647276696049.jpeg?d=540x310
Mini Cooper 2015 #176434 ; 70700 KM ; Precio: $286999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '176434 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/mini-cooper-salt-2015-compra-de-autos-176434;https://images.kavak.services/images/176434/EXTERIOR-frontSidePilotNear-1646865099907.jpeg?d=540x310
Suzuki Vitara 2017 #170232 ; 101520 KM ; Precio: $312999;{' Transmisión': 'Automática', 'Tracción': '4x2', 'Stock ID': '170232 '};Online CDMX;Ciudad de México;https://www.kavak.com/mx/suzuki-vitara-glx-2017-compra-de-autos-170232;https://images.kavak.services/images/170232/EXTERIOR-frontSidePilotNear-16450690835613.jpg?d=540x310
Chevrolet Trax 2019 #170225 ; 30954 KM ; Precio: $292999;{' Transmisión': 'Manual', 'Tracción': '4x2', 'Stock ID': '170225 '};Kavak El Rosario Town Center;Ciudad de México;https://www.kavak.com/mx/chevrolet-trax-ls-2019-compra-de-autos-170225;https://images.kavak.services/images/170225/EXTERIOR-frontSidePilotNear-16449574811723.jpg?d=540x310
Seat Arona 2018 #170223 ; 30307 KM ; Precio: $320999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '170223 '};Kavak Puerta la Victoria;Querétaro;https://www.kavak.com/mx/seat-arona-style-2018-compra-de-autos-170223;https://images.kavak.services/images/170223/EXTERIOR-frontSidePilotNear-1644603515708.jpeg?d=540x310
Kia Soul 2017 #176445 ; 87100 KM ; Precio: $285999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '176445 '};Online Guadalajara;Guadalajara;https://www.kavak.com/mx/kia-soul-ex-2017-compra-de-autos-176445;https://images.kavak.services/images/176445/EXTERIOR-frontSidePilotNear-1647274006761.jpeg?d=540x310
Volkswagen Passat 2018 #170214 ; 50800 KM ; Precio: $379999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '170214 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/volkswagen-passat-v6-36l-2018-compra-de-autos-170214;https://images.kavak.services/images/170214/EXTERIOR-frontSidePilotNear-1644623628653.jpeg?d=540x310
Volkswagen Tiguan 2019 #170202 ; 32609 KM ; Precio: $452999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '170202 '};Kavak Artz Pedregal;Ciudad de México;https://www.kavak.com/mx/volkswagen-tiguan-trendline-plus-2019-compra-de-autos-170202;https://images.kavak.services/images/170202/EXTERIOR-frontSidePilotNear-16446120651260.jpg?d=540x310
Audi A3 2015 #170161 ; 91100 KM ; Precio: $311999;{' Tracción': '4x2', 'Transmisión': 'Automática', 'Stock ID': '170161 '};Kavak Portal San Ángel;Ciudad de México;https://www.kavak.com/mx/audi-a3-attraction-18t-2015-compra-de-autos-170161;https://images.kavak.services/images/170161/EXTERIOR-frontSidePilotNear-16455188581786.jpg?d=540x310
